TimeStep,Time,"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
9,0.5,1.4,1.75,0.1,0.16336,-0.064835,0,0.15507
9,0.5,1.45,1.75,0.1,0.14412,-0.083673,0,0.19184
9,0.5,1.5,1.75,0.1,0.12068,-0.10686,0,0.23454
9,0.5,1.55,1.75,0.1,0.092827,-0.13528,0,0.28455
9,0.5,1.6,1.75,0.1,0.060719,-0.16971,0,0.34331
9,0.5,1.65,1.75,0.1,0.025225,-0.21051,0,0.41215
9,0.5,1.7,1.75,0.1,-0.01159,-0.25691,0,0.49184
9,0.5,1.75,1.75,0.1,-0.045887,-0.30571,0,0.58178
9,0.5,1.8,1.75,0.1,-0.071573,-0.34913,0,0.67894
9,0.5,1.85,1.75,0.1,-0.080574,-0.37151,0,0.77579
9,0.5,1.9,1.75,0.1,-0.066445,-0.34613,0,0.85286
9,0.5,1.95,1.75,0.1,-0.034834,-0.23526,0,0.87073
9,0.5,2,1.75,0.1,0,0,0,0.85858
9,0.5,0,1.8,0.1,0,0,0,-0.93907
9,0.5,0.05,1.8,0.1,-0.041386,0.23021,0,-0.92694
9,0.5,0.1,1.8,0.1,-0.067583,0.31529,0,-0.8643
9,0.5,0.15,1.8,0.1,-0.067664,0.32216,0,-0.75525
9,0.5,0.2,1.8,0.1,-0.043833,0.29354,0,-0.64361
9,0.5,0.25,1.8,0.1,-0.0057821,0.25301,0,-0.54557
9,0.5,0.3,1.8,0.1,0.038031,0.21194,0,-0.4636
9,0.5,0.35,1.8,0.1,0.08219,0.17492,0,-0.39632
9,0.5,0.4,1.8,0.1,0.12369,0.14327,0,-0.34126
9,0.5,0.45,1.8,0.1,0.16111,0.11691,0,-0.29583
9,0.5,0.5,1.8,0.1,0.19398,0.095244,0,-0.25777
9,0.5,0.55,1.8,0.1,0.22235,0.07753,0,-0.22526
9,0.5,0.6,1.8,0.1,0.24652,0.063067,0,-0.1969
9,0.5,0.65,1.8,0.1,0.26691,0.051229,0,-0.17165
9,0.5,0.7,1.8,0.1,0.28396,0.041486,0,-0.1487
9,0.5,0.75,1.8,0.1,0.29806,0.033394,0,-0.12744
9,0.5,0.8,1.8,0.1,0.30958,0.026583,0,-0.10742
9,0.5,0.85,1.8,0.1,0.31881,0.020741,0,-0.088257
9,0.5,0.9,1.8,0.1,0.32597,0.015605,0,-0.069637
9,0.5,0.95,1.8,0.1,0.33125,0.010944,0,-0.051284
9,0.5,1,1.8,0.1,0.33474,0.006549,0,-0.032938
9,0.5,1.05,1.8,0.1,0.33649,0.0022201,0,-0.014335
9,0.5,1.1,1.8,0.1,0.33647,-0.002243,0,0.0048227
9,0.5,1.15,1.8,0.1,0.3346,-0.0070567,0,0.024866
9,0.5,1.2,1.8,0.1,0.33072,-0.012467,0,0.046179
9,0.5,1.25,1.8,0.1,0.32456,-0.018765,0,0.069248
9,0.5,1.3,1.8,0.1,0.31579,-0.026304,0,0.094675
9,0.5,1.35,1.8,0.1,0.30395,-0.035524,0,0.12322
9,0.5,1.4,1.8,0.1,0.28848,-0.046976,0,0.15585
9,0.5,1.45,1.8,0.1,0.26871,-0.061355,0,0.19379
9,0.5,1.5,1.8,0.1,0.24388,-0.079533,0,0.23858
9,0.5,1.55,1.8,0.1,0.21321,-0.10258,0,0.29216
9,0.5,1.6,1.8,0.1,0.17606,-0.13173,0,0.35686
9,0.5,1.65,1.8,0.1,0.13223,-0.16826,0,0.43542
9,0.5,1.7,1.8,0.1,0.082537,-0.21299,0,0.53063
9,0.5,1.75,1.8,0.1,0.029727,-0.26516,0,0.64482
9,0.5,1.8,1.8,0.1,-0.020166,-0.31987,0,0.77849
9,0.5,1.85,1.8,0.1,-0.056678,-0.36317,0,0.92678
9,0.5,1.9,1.8,0.1,-0.066735,-0.36499,0,1.0683
9,0.5,1.95,1.8,0.1,-0.044039,-0.27122,0,1.1543
9,0.5,2,1.8,0.1,0,0,0,1.1755
9,0.5,0,1.85,0.1,0,0,0,-1.3679
9,0.5,0.05,1.85,0.1,-0.049062,0.26732,0,-1.2768
9,0.5,0.1,1.85,0.1,-0.05621,0.31911,0,-1.0833
9,0.5,0.15,1.85,0.1,-0.020044,0.29446,0,-0.88606
9,0.5,0.2,1.85,0.1,0.037485,0.24756,0,-0.71443
9,0.5,0.25,1.85,0.1,0.10165,0.19993,0,-0.57883
9,0.5,0.3,1.85,0.1,0.16374,0.15891,0,-0.47528
9,0.5,0.35,1.85,0.1,0.21966,0.12575,0,-0.39631
9,0.5,0.4,1.85,0.1,0.26814,0.099585,0,-0.33535
9,0.5,0.45,1.85,0.1,0.30926,0.079085,0,-0.28732
9,0.5,0.5,1.85,0.1,0.3437,0.063021,0,-0.24851
9,0.5,0.55,1.85,0.1,0.37231,0.050384,0,-0.21624
9,0.5,0.6,1.85,0.1,0.39596,0.04038,0,-0.1886
9,0.5,0.65,1.85,0.1,0.41542,0.032401,0,-0.16428
9,0.5,0.7,1.85,0.1,0.43136,0.025976,0,-0.14231
9,0.5,0.75,1.85,0.1,0.44434,0.020737,0,-0.12202
9,0.5,0.8,1.85,0.1,0.4548,0.016397,0,-0.1029
9,0.5,0.85,1.85,0.1,0.4631,0.012726,0,-0.084549
9,0.5,0.9,1.85,0.1,0.46951,0.0095337,0,-0.066671
9,0.5,0.95,1.85,0.1,0.47421,0.0066617,0,-0.048989
9,0.5,1,1.85,0.1,0.47734,0.003969,0,-0.031253
9,0.5,1.05,1.85,0.1,0.47893,0.0013242,0,-0.013207
9,0.5,1.1,1.85,0.1,0.47899,-0.0014026,0,0.0054257
9,0.5,1.15,1.85,0.1,0.47742,-0.0043519,0,0.024967
9,0.5,1.2,1.85,0.1,0.47408,-0.0076863,0,0.045808
9,0.5,1.25,1.85,0.1,0.46871,-0.011599,0,0.068432
9,0.5,1.3,1.85,0.1,0.46097,-0.01633,0,0.093457
9,0.5,1.35,1.85,0.1,0.45039,-0.022189,0,0.12168
9,0.5,1.4,1.85,0.1,0.43633,-0.02958,0,0.15415
9,0.5,1.45,1.85,0.1,0.41801,-0.039044,0,0.19226
9,0.5,1.5,1.85,0.1,0.3944,-0.051307,0,0.23783
9,0.5,1.55,1.85,0.1,0.3643,-0.067363,0,0.29335
9,0.5,1.6,1.85,0.1,0.3263,-0.088558,0,0.36211
9,0.5,1.65,1.85,0.1,0.27897,-0.11666,0,0.4485
9,0.5,1.7,1.85,0.1,0.22122,-0.15379,0,0.55819
9,0.5,1.75,1.85,0.1,0.15334,-0.20184,0,0.69828
9,0.5,1.8,1.85,0.1,0.078843,-0.26041,0,0.87657
9,0.5,1.85,1.85,0.1,0.0070953,-0.32149,0,1.0956
9,0.5,1.9,1.85,0.1,-0.044643,-0.35883,0,1.3396
9,0.5,1.95,1.85,0.1,-0.047385,-0.306,0,1.5776
9,0.5,2,1.85,0.1,0,0,0,1.6912
9,0.5,0,1.9,0.1,0,0,0,-2.1918
9,0.5,0.05,1.9,0.1,-0.025796,0.29052,0,-1.8525
9,0.5,0.1,1.9,0.1,0.015627,0.28196,0,-1.3228
9,0.5,0.15,1.9,0.1,0.1104,0.2237,0,-0.9916
9,0.5,0.2,1.9,0.1,0.20469,0.16846,0,-0.74898
9,0.5,0.25,1.9,0.1,0.28841,0.12502,0,-0.57694
9,0.5,0.3,1.9,0.1,0.359,0.093066,0,-0.45759
9,0.5,0.35,1.9,0.1,0.41673,0.070038,0,-0.37336
9,0.5,0.4,1.9,0.1,0.4633,0.053374,0,-0.31201
9,0.5,0.45,1.9,0.1,0.5007,0.041152,0,-0.26571
9,0.5,0.5,1.9,0.1,0.53072,0.032044,0,-0.22941
9,0.5,0.55,1.9,0.1,0.55485,0.025153,0,-0.19979
9,0.5,0.6,1.9,0.1,0.57426,0.019864,0,-0.17467
9,0.5,0.65,1.9,0.1,0.58989,0.015749,0,-0.15261
9,0.5,0.7,1.9,0.1,0.60246,0.012502,0,-0.13262
9,0.5,0.75,1.9,0.1,0.61256,0.0098996,0,-0.11405
9,0.5,0.8,1.9,0.1,0.62061,0.0077744,0,-0.096405
9,0.5,0.85,1.9,0.1,0.62693,0.0059973,0,-0.079342
9,0.5,0.9,1.9,0.1,0.63178,0.0044662,0,-0.062585
9,0.5,0.95,1.9,0.1,0.63531,0.0030974,0,-0.045902
9,0.5,1,1.9,0.1,0.63765,0.0018185,0,-0.029073
9,0.5,1.05,1.9,0.1,0.63883,0.00056331,0,-0.011872
9,0.5,1.1,1.9,0.1,0.63886,-0.00073371,0,0.0059332
9,0.5,1.15,1.9,0.1,0.63766,-0.0021429,0,0.024634
9,0.5,1.2,1.9,0.1,0.63511,-0.0037454,0,0.044602
9,0.5,1.25,1.9,0.1,0.63101,-0.0056397,0,0.066284
9,0.5,1.3,1.9,0.1,0.62506,-0.0079512,0,0.090266
9,0.5,1.35,1.9,0.1,0.61686,-0.010844,0,0.11732
9,0.5,1.4,1.9,0.1,0.60584,-0.014542,0,0.1485
9,0.5,1.45,1.9,0.1,0.59127,-0.019355,0,0.1852
9,0.5,1.5,1.9,0.1,0.57214,-0.025729,0,0.22941
9,0.5,1.55,1.9,0.1,0.54711,-0.034326,0,0.28388
9,0.5,1.6,1.9,0.1,0.51442,-0.046152,0,0.35262
9,0.5,1.65,1.9,0.1,0.47177,-0.062763,0,0.44148
9,0.5,1.7,1.9,0.1,0.41632,-0.086558,0,0.55923
9,0.5,1.75,1.9,0.1,0.34512,-0.12099,0,0.71929
9,0.5,1.8,1.9,0.1,0.25645,-0.17004,0,0.94107
9,0.5,1.85,1.9,0.1,0.15167,-0.2352,0,1.2433
9,0.5,1.9,1.9,0.1,0.040634,-0.30572,0,1.641
9,0.5,1.95,1.9,0.1,-0.015586,-0.31877,0,2.2513
9,0.5,2,1.9,0.1,0,0,0,2.637
9,0.5,0,1.95,0.1,0,0,0,-3.7832
9,0.5,0.05,1.95,0.1,0.16172,0.21951,0,-2.8335
9,0.5,0.1,1.95,0.1,0.26992,0.17567,0,-1.5186
9,0.5,0.15,1.95,0.1,0.41014,0.11731,0,-0.96864
9,0.5,0.2,1.95,0.1,0.51226,0.077046,0,-0.67186
9,0.5,0.25,1.95,0.1,0.58572,0.051214,0,-0.49172
9,0.5,0.3,1.95,0.1,0.64003,0.034921,0,-0.38061
9,0.5,0.35,1.95,0.1,0.6806,0.024577,0,-0.30899
9,0.5,0.4,1.95,0.1,0.71124,0.017825,0,-0.25974
9,0.5,0.45,1.95,0.1,0.73468,0.013252,0,-0.22369
9,0.5,0.5,1.95,0.1,0.75282,0.010044,0,-0.1957
9,0.5,0.55,1.95,0.1,0.767,0.0077232,0,-0.17274
9,0.5,0.6,1.95,0.1,0.77817,0.0060017,0,-0.15294
9,0.5,0.65,1.95,0.1,0.787,0.0046973,0,-0.13513
9,0.5,0.7,1.95,0.1,0.79401,0.0036895,0,-0.11858
9,0.5,0.75,1.95,0.1,0.79957,0.0028953,0,-0.1028
9,0.5,0.8,1.95,0.1,0.80396,0.0022554,0,-0.087459
9,0.5,0.85,1.95,0.1,0.80738,0.0017257,0,-0.072331
9,0.5,0.9,1.95,0.1,0.80999,0.0012724,0,-0.057236
9,0.5,0.95,1.95,0.1,0.81187,0.0008683,0,-0.042023
9,0.5,1,1.95,0.1,0.81309,0.00049074,0,-0.026545
9,0.5,1.05,1.95,0.1,0.81369,0.00011915,0,-0.010642
9,0.5,1.1,1.95,0.1,0.81365,-0.00026761,0,0.0058625
9,0.5,1.15,1.95,0.1,0.81294,-0.00069147,0,0.023195
9,0.5,1.2,1.95,0.1,0.81148,-0.0011771,0,0.041644
9,0.5,1.25,1.95,0.1,0.80915,-0.001756,0,0.061575
9,0.5,1.3,1.95,0.1,0.80579,-0.0024687,0,0.083473
9,0.5,1.35,1.95,0.1,0.80113,-0.0033694,0,0.10798
9,0.5,1.4,1.95,0.1,0.79484,-0.0045337,0,0.13598
9,0.5,1.45,1.95,0.1,0.78645,-0.0060714,0,0.16867
9,0.5,1.5,1.95,0.1,0.77529,-0.0081489,0,0.20777
9,0.5,1.55,1.95,0.1,0.76044,-0.011033,0,0.25575
9,0.5,1.6,1.95,0.1,0.74054,-0.015176,0,0.31637
9,0.5,1.65,1.95,0.1,0.71361,-0.021384,0,0.39561
9,0.5,1.7,1.95,0.1,0.67663,-0.031141,0,0.50357
9,0.5,1.75,1.95,0.1,0.62516,-0.047134,0,0.65879
9,0.5,1.8,1.95,0.1,0.55278,-0.073852,0,0.89447
9,0.5,1.85,1.95,0.1,0.44824,-0.11765,0,1.2647
9,0.5,1.9,1.95,0.1,0.29855,-0.1825,0,1.9071
9,0.5,1.95,1.95,0.1,0.17687,-0.23077,0,3.3345
9,0.5,2,1.95,0.1,0,0,0,4.3464
9,0.5,0,2,0.1,0.5,0,0,-4.8226
9,0.5,0.05,2,0.1,1,0,0,-3.4514
9,0.5,0.1,2,0.1,1,0,0,-1.5957
9,0.5,0.15,2,0.1,1,0,0,-0.90699
9,0.5,0.2,2,0.1,1,0,0,-0.59245
9,0.5,0.25,2,0.1,1,0,0,-0.42021
9,0.5,0.3,2,0.1,1,0,0,-0.32231
9,0.5,0.35,2,0.1,1,0,0,-0.26332
9,0.5,0.4,2,0.1,1,0,0,-0.22437
9,0.5,0.45,2,0.1,1,0,0,-0.19625
9,0.5,0.5,2,0.1,1,0,0,-0.1743
9,0.5,0.55,2,0.1,1,0,0,-0.15593
9,0.5,0.6,2,0.1,1,0,0,-0.13966
9,0.5,0.65,2,0.1,1,0,0,-0.1246
9,0.5,0.7,2,0.1,1,0,0,-0.11022
9,0.5,0.75,2,0.1,1,0,0,-0.096165
9,0.5,0.8,2,0.1,1,0,0,-0.082233
9,0.5,0.85,2,0.1,1,0,0,-0.068275
9,0.5,0.9,2,0.1,1,0,0,-0.05418
9,0.5,0.95,2,0.1,1,0,0,-0.03985
9,0.5,1,2,0.1,1,0,0,-0.025186
9,0.5,1.05,2,0.1,1,0,0,-0.010073
9,0.5,1.1,2,0.1,1,0,0,0.0056301
9,0.5,1.15,2,0.1,1,0,0,0.022106
9,0.5,1.2,2,0.1,1,0,0,0.03959
9,0.5,1.25,2,0.1,1,0,0,0.058391
9,0.5,1.3,2,0.1,1,0,0,0.078918
9,0.5,1.35,2,0.1,1,0,0,0.10172
9,0.5,1.4,2,0.1,1,0,0,0.12754
9,0.5,1.45,2,0.1,1,0,0,0.1574
9,0.5,1.5,2,0.1,1,0,0,0.19277
9,0.5,1.55,2,0.1,1,0,0,0.23576
9,0.5,1.6,2,0.1,1,0,0,0.28969
9,0.5,1.65,2,0.1,1,0,0,0.36002
9,0.5,1.7,2,0.1,1,0,0,0.45679
9,0.5,1.75,2,0.1,1,0,0,0.6002
9,0.5,1.8,2,0.1,1,0,0,0.83043
9,0.5,1.85,2,0.1,1,0,0,1.2258
9,0.5,1.9,2,0.1,1,0,0,2.0211
9,0.5,1.95,2,0.1,1,0,0,3.9984
9,0.5,2,2,0.1,0.5,0,0,5.4324
10,0.55,0,0,0,0,0,0,3.7235e-06
10,0.55,0.05,0,0,0,0,0,-0.00028661
10,0.55,0.1,0,0,0,0,0,-0.0010691
10,0.55,0.15,0,0,0,0,0,-0.0021005
10,0.55,0.2,0,0,0,0,0,-0.0031164
10,0.55,0.25,0,0,0,0,0,-0.0039326
10,0.55,0.3,0,0,0,0,0,-0.0044278
10,0.55,0.35,0,0,0,0,0,-0.0045301
10,0.55,0.4,0,0,0,0,0,-0.0042035
10,0.55,0.45,0,0,0,0,0,-0.0034365
10,0.55,0.5,0,0,0,0,0,-0.002235
10,0.55,0.55,0,0,0,0,0,-0.00061665
10,0.55,0.6,0,0,0,0,0,0.0013929
10,0.55,0.65,0,0,0,0,0,0.003762
10,0.55,0.7,0,0,0,0,0,0.0064553
10,0.55,0.75,0,0,0,0,0,0.0094343
10,0.55,0.8,0,0,0,0,0,0.012658
10,0.55,0.85,0,0,0,0,0,0.016084
10,0.55,0.9,0,0,0,0,0,0.019669
10,0.55,0.95,0,0,0,0,0,0.023366
10,0.55,1,0,0,0,0,0,0.027128
10,0.55,1.05,0,0,0,0,0,0.030908
10,0.55,1.1,0,0,0,0,0,0.034655
10,0.55,1.15,0,0,0,0,0,0.038321
10,0.55,1.2,0,0,0,0,0,0.041853
10,0.55,1.25,0,0,0,0,0,0.045202
10,0.55,1.3,0,0,0,0,0,0.048317
10,0.55,1.35,0,0,0,0,0,0.051148
10,0.55,1.4,0,0,0,0,0,0.053649
10,0.55,1.45,0,0,0,0,0,0.055777
10,0.55,1.5,0,0,0,0,0,0.057494
10,0.55,1.55,0,0,0,0,0,0.058769
10,0.55,1.6,0,0,0,0,0,0.059583
10,0.55,1.65,0,0,0,0,0,0.059931
10,0.55,1.7,0,0,0,0,0,0.059827
10,0.55,1.75,0,0,0,0,0,0.059313
10,0.55,1.8,0,0,0,0,0,0.058468
10,0.55,1.85,0,0,0,0,0,0.057423
10,0.55,1.9,0,0,0,0,0,0.056369
10,0.55,1.95,0,0,0,0,0,0.055575
10,0.55,2,0,0,0,0,0,0.055281
10,0.55,0,0.05,0,0,0,0,0.00029689
10,0.55,0.05,0.05,0,1.5301e-05,-1.4554e-05,0,5.4244e-06
10,0.55,0.1,0.05,0,-0.00010337,8.9706e-05,0,-0.00071637
10,0.55,0.15,0.05,0,-0.00040647,0.00021452,0,-0.0016081
10,0.55,0.2,0.05,0,-0.00088569,0.00032663,0,-0.0024722
10,0.55,0.25,0.05,0,-0.0015144,0.00041551,0,-0.0031529
10,0.55,0.3,0.05,0,-0.0022584,0.0004792,0,-0.0035416
10,0.55,0.35,0.05,0,-0.0030821,0.00051938,0,-0.0035712
10,0.55,0.4,0.05,0,-0.0039521,0.00053897,0,-0.0032053
10,0.55,0.45,0.05,0,-0.0048389,0.00054107,0,-0.0024301
10,0.55,0.5,0.05,0,-0.0057172,0.00052861,0,-0.0012473
10,0.55,0.55,0.05,0,-0.0065655,0.0005042,0,0.00032933
10,0.55,0.6,0.05,0,-0.0073662,0.00047005,0,0.0022777
10,0.55,0.65,0.05,0,-0.0081046,0.00042802,0,0.0045698
10,0.55,0.7,0.05,0,-0.0087688,0.00037964,0,0.0071729
10,0.55,0.75,0.05,0,-0.0093494,0.00032615,0,0.010051
10,0.55,0.8,0.05,0,-0.0098384,0.00026854,0,0.013166
10,0.55,0.85,0.05,0,-0.01023,0.00020766,0,0.016476
10,0.55,0.9,0.05,0,-0.010519,0.00014422,0,0.019939
10,0.55,0.95,0.05,0,-0.010701,7.8859e-05,0,0.023511
10,0.55,1,0.05,0,-0.010774,1.2184e-05,0,0.027147
10,0.55,1.05,0.05,0,-0.010737,-5.5187e-05,0,0.030798
10,0.55,1.1,0.05,0,-0.010589,-0.00012259,0,0.034418
10,0.55,1.15,0.05,0,-0.010331,-0.0001893,0,0.037958
10,0.55,1.2,0.05,0,-0.0099645,-0.00025445,0,0.041368
10,0.55,1.25,0.05,0,-0.0094932,-0.00031705,0,0.0446
10,0.55,1.3,0.05,0,-0.0089225,-0.00037593,0,0.047606
10,0.55,1.35,0.05,0,-0.00826,-0.00042969,0,0.050339
10,0.55,1.4,0.05,0,-0.0075155,-0.00047669,0,0.052756
10,0.55,1.45,0.05,0,-0.0067018,-0.00051504,0,0.054817
10,0.55,1.5,0.05,0,-0.0058349,-0.00054252,0,0.056487
10,0.55,1.55,0.05,0,-0.0049345,-0.00055667,0,0.057741
10,0.55,1.6,0.05,0,-0.004024,-0.00055477,0,0.058562
10,0.55,1.65,0.05,0,-0.003131,-0.0005339,0,0.05895
10,0.55,1.7,0.05,0,-0.0022871,-0.00049115,0,0.058922
10,0.55,1.75,0.05,0,-0.0015272,-0.000424,0,0.058518
10,0.55,1.8,0.05,0,-0.00088793,-0.00033131,0,0.057814
10,0.55,1.85,0.05,0,-0.00040354,-0.00021573,0,0.056925
10,0.55,1.9,0.05,0,-9.9743e-05,-8.8495e-05,0,0.056013
10,0.55,1.95,0.05,0,1.7299e-05,1.6351e-05,0,0.055282
10,0.55,2,0.05,0,0,0,0,0.054988
10,0.55,0,0.1,0,0,0,0,0.0010859
10,0.55,0.05,0.1,0,-8.704e-05,0.00010306,0,0.00072904
10,0.55,0.1,0.1,0,-0.00041998,0.00042246,0,9.7841e-07
10,0.55,0.15,0.1,0,-0.0010648,0.00078006,0,-0.00073186
10,0.55,0.2,0.1,0,-0.0019927,0.0011041,0,-0.0013944
10,0.55,0.25,0.1,0,-0.0031631,0.0013666,0,-0.0018853
10,0.55,0.3,0.1,0,-0.004524,0.0015594,0,-0.0021194
10,0.55,0.35,0.1,0,-0.0060185,0.0016839,0,-0.0020407
10,0.55,0.4,0.1,0,-0.007592,0.0017462,0,-0.0016155
10,0.55,0.45,0.1,0,-0.0091942,0.0017542,0,-0.00082727
10,0.55,0.5,0.1,0,-0.010781,0.0017158,0,0.00032647
10,0.55,0.55,0.1,0,-0.012315,0.0016386,0,0.0018375
10,0.55,0.6,0.1,0,-0.013763,0.0015294,0,0.0036893
10,0.55,0.65,0.1,0,-0.0151,0.0013939,0,0.0058588
10,0.55,0.7,0.1,0,-0.016303,0.001237,0,0.008318
10,0.55,0.75,0.1,0,-0.017355,0.0010629,0,0.011035
10,0.55,0.8,0.1,0,-0.018241,0.0008749,0,0.013974
10,0.55,0.85,0.1,0,-0.018949,0.00067589,0,0.017098
10,0.55,0.9,0.1,0,-0.019471,0.00046834,0,0.020367
10,0.55,0.95,0.1,0,-0.0198,0.00025446,0,0.023739
10,0.55,1,0.1,0,-0.01993,3.6394e-05,0,0.02717
10,0.55,1.05,0.1,0,-0.01986,-0.00018374,0,0.030617
10,0.55,1.1,0.1,0,-0.019589,-0.00040366,0,0.034032
10,0.55,1.15,0.1,0,-0.019117,-0.00062087,0,0.037371
10,0.55,1.2,0.1,0,-0.01845,-0.00083251,0,0.040587
10,0.55,1.25,0.1,0,-0.017594,-0.0010353,0,0.043634
10,0.55,1.3,0.1,0,-0.016559,-0.0012253,0,0.046468
10,0.55,1.35,0.1,0,-0.01536,-0.001398,0,0.049047
10,0.55,1.4,0.1,0,-0.014013,-0.0015482,0,0.051332
10,0.55,1.45,0.1,0,-0.012544,-0.0016699,0,0.053288
10,0.55,1.5,0.1,0,-0.01098,-0.0017562,0,0.054886
10,0.55,1.55,0.1,0,-0.0093575,-0.0017997,0,0.056107
10,0.55,1.6,0.1,0,-0.0077167,-0.0017925,0,0.05694
10,0.55,1.65,0.1,0,-0.0061056,-0.0017268,0,0.057389
10,0.55,1.7,0.1,0,-0.0045776,-0.0015952,0,0.057472
10,0.55,1.75,0.1,0,-0.0031902,-0.0013928,0,0.057227
10,0.55,1.8,0.1,0,-0.0020014,-0.0011196,0,0.056718
10,0.55,1.85,0.1,0,-0.0010637,-0.00078575,0,0.056035
10,0.55,1.9,0.1,0,-0.00041625,-0.00042114,0,0.055286
10,0.55,1.95,0.1,0,-8.47e-05,-9.9417e-05,0,0.054551
10,0.55,2,0.1,0,0,0,0,0.054194
10,0.55,0,0.15,0,0,0,0,0.0021383
10,0.55,0.05,0.15,0,-0.00021126,0.00040408,0,0.0016329
10,0.55,0.1,0.15,0,-0.00078072,0.0010671,0,0.00072295
10,0.55,0.15,0.15,0,-0.0017731,0.0017655,0,-2.6391e-05
10,0.55,0.2,0.15,0,-0.0031248,0.0023948,0,-0.00064019
10,0.55,0.25,0.15,0,-0.0047803,0.0029084,0,-0.0010638
10,0.55,0.3,0.15,0,-0.0066747,0.0032892,0,-0.0012324
10,0.55,0.35,0.15,0,-0.008737,0.0035373,0,-0.0011025
10,0.55,0.4,0.15,0,-0.010898,0.0036621,0,-0.0006472
10,0.55,0.45,0.15,0,-0.013093,0.0036771,0,0.00014746
10,0.55,0.5,0.15,0,-0.015264,0.003597,0,0.0012843
10,0.55,0.55,0.15,0,-0.017361,0.0034364,0,0.0027567
10,0.55,0.6,0.15,0,-0.019341,0.0032086,0,0.0045505
10,0.55,0.65,0.15,0,-0.021169,0.0029253,0,0.0066454
10,0.55,0.7,0.15,0,-0.022814,0.0025966,0,0.0090161
10,0.55,0.75,0.15,0,-0.024252,0.0022311,0,0.011633
10,0.55,0.8,0.15,0,-0.025462,0.001836,0,0.014463
10,0.55,0.85,0.15,0,-0.02643,0.0014174,0,0.017471
10,0.55,0.9,0.15,0,-0.027142,0.00098059,0,0.020619
10,0.55,0.95,0.15,0,-0.027589,0.00053051,0,0.023865
10,0.55,1,0.15,0,-0.027765,7.1756e-05,0,0.02717
10,0.55,1.05,0.15,0,-0.027666,-0.00039105,0,0.030489
10,0.55,1.1,0.15,0,-0.027292,-0.000853,0,0.033779
10,0.55,1.15,0.15,0,-0.026644,-0.0013087,0,0.036996
10,0.55,1.2,0.15,0,-0.025729,-0.0017521,0,0.040094
10,0.55,1.25,0.15,0,-0.024557,-0.0021762,0,0.04303
10,0.55,1.3,0.15,0,-0.023141,-0.0025729,0,0.045763
10,0.55,1.35,0.15,0,-0.0215,-0.0029327,0,0.048252
10,0.55,1.4,0.15,0,-0.019661,-0.0032448,0,0.05046
10,0.55,1.45,0.15,0,-0.017655,-0.0034969,0,0.052357
10,0.55,1.5,0.15,0,-0.01552,-0.0036755,0,0.053916
10,0.55,1.55,0.15,0,-0.013303,-0.0037657,0,0.055119
10,0.55,1.6,0.15,0,-0.011059,-0.0037526,0,0.055958
10,0.55,1.65,0.15,0,-0.0088507,-0.0036214,0,0.056435
10,0.55,1.7,0.15,0,-0.0067458,-0.0033599,0,0.056569
10,0.55,1.75,0.15,0,-0.0048172,-0.0029609,0,0.05639
10,0.55,1.8,0.15,0,-0.003138,-0.002427,0,0.055947
10,0.55,1.85,0.15,0,-0.0017733,-0.0017788,0,0.055312
10,0.55,1.9,0.15,0,-0.00077686,-0.0010667,0,0.054546
10,0.55,1.95,0.15,0,-0.00020866,-0.00039854,0,0.05363
10,0.55,2,0.15,0,0,0,0,0.053125
10,0.55,0,0.2,0,0,0,0,0.003212
10,0.55,0.05,0.2,0,-0.00032729,0.00088573,0,0.0025356
10,0.55,0.1,0.2,0,-0.0011238,0.002006,0,0.0013845
10,0.55,0.15,0.2,0,-0.0024479,0.0031244,0,0.000542
10,0.55,0.2,0.2,0,-0.0041945,0.0041182,0,-9.7396e-05
10,0.55,0.25,0.2,0,-0.0062902,0.0049274,0,-0.00051627
10,0.55,0.3,0.2,0,-0.0086577,0.0055282,0,-0.00066632
10,0.55,0.35,0.2,0,-0.011214,0.0059197,0,-0.00051645
10,0.55,0.4,0.2,0,-0.013879,0.0061147,0,-4.7959e-05
10,0.55,0.45,0.2,0,-0.016577,0.0061329,0,0.00074878
10,0.55,0.5,0.2,0,-0.019241,0.0059965,0,0.0018748
10,0.55,0.55,0.2,0,-0.021812,0.0057279,0,0.0033232
10,0.55,0.6,0.2,0,-0.024237,0.0053482,0,0.0050808
10,0.55,0.65,0.2,0,-0.026474,0.0048761,0,0.0071285
10,0.55,0.7,0.2,0,-0.028486,0.0043282,0,0.0094426
10,0.55,0.75,0.2,0,-0.030245,0.0037186,0,0.011995
10,0.55,0.8,0.2,0,-0.031725,0.0030591,0,0.014755
10,0.55,0.85,0.2,0,-0.032908,0.0023603,0,0.017688
10,0.55,0.9,0.2,0,-0.033777,0.001631,0,0.020757
10,0.55,0.95,0.2,0,-0.034323,0.00087967,0,0.023924
10,0.55,1,0.2,0,-0.034536,0.000114,0,0.027148
10,0.55,1.05,0.2,0,-0.034413,-0.00065808,0,0.030387
10,0.55,1.1,0.2,0,-0.033953,-0.0014283,0,0.033599
10,0.55,1.15,0.2,0,-0.033158,-0.0021876,0,0.036739
10,0.55,1.2,0.2,0,-0.032037,-0.0029257,0,0.039766
10,0.55,1.25,0.2,0,-0.030602,-0.0036311,0,0.042636
10,0.55,1.3,0.2,0,-0.028868,-0.0042901,0,0.045308
