TimeStep,Time,"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
2,0.15,0.4,1.75,0.1,-0.049607,0.02708,0,-0.10085
2,0.15,0.45,1.75,0.1,-0.04776,0.022065,0,-0.089368
2,0.15,0.5,1.75,0.1,-0.045893,0.018033,0,-0.078318
2,0.15,0.55,1.75,0.1,-0.044126,0.014765,0,-0.067704
2,0.15,0.6,1.75,0.1,-0.042523,0.012086,0,-0.057501
2,0.15,0.65,1.75,0.1,-0.041111,0.0098609,0,-0.047672
2,0.15,0.7,1.75,0.1,-0.0399,0.007984,0,-0.038172
2,0.15,0.75,1.75,0.1,-0.038889,0.0063732,0,-0.028952
2,0.15,0.8,1.75,0.1,-0.038073,0.0049638,0,-0.019966
2,0.15,0.85,1.75,0.1,-0.037446,0.003704,0,-0.011167
2,0.15,0.9,1.75,0.1,-0.037001,0.0025516,0,-0.0025085
2,0.15,0.95,1.75,0.1,-0.036734,0.0014706,0,0.0060539
2,0.15,1,1.75,0.1,-0.036643,0.00042917,0,0.014565
2,0.15,1.05,1.75,0.1,-0.036728,-0.00060185,0,0.023066
2,0.15,1.1,1.75,0.1,-0.036991,-0.0016517,0,0.031603
2,0.15,1.15,1.75,0.1,-0.037439,-0.0027513,0,0.040224
2,0.15,1.2,1.75,0.1,-0.038079,-0.0039345,0,0.048976
2,0.15,1.25,1.75,0.1,-0.038924,-0.0052411,0,0.057912
2,0.15,1.3,1.75,0.1,-0.039988,-0.0067194,0,0.067091
2,0.15,1.35,1.75,0.1,-0.041287,-0.0084308,0,0.076574
2,0.15,1.4,1.75,0.1,-0.042839,-0.010455,0,0.086435
2,0.15,1.45,1.75,0.1,-0.044659,-0.012898,0,0.096754
2,0.15,1.5,1.75,0.1,-0.046752,-0.015901,0,0.10762
2,0.15,1.55,1.75,0.1,-0.049102,-0.01966,0,0.11914
2,0.15,1.6,1.75,0.1,-0.051647,-0.024435,0,0.13142
2,0.15,1.65,1.75,0.1,-0.054237,-0.030583,0,0.14456
2,0.15,1.7,1.75,0.1,-0.056551,-0.038565,0,0.15863
2,0.15,1.75,1.75,0.1,-0.057968,-0.048934,0,0.17358
2,0.15,1.8,1.75,0.1,-0.057345,-0.062193,0,0.18915
2,0.15,1.85,1.75,0.1,-0.052612,-0.078091,0,0.20459
2,0.15,1.9,1.75,0.1,-0.041307,-0.092184,0,0.21786
2,0.15,1.95,1.75,0.1,-0.022807,-0.086305,0,0.22551
2,0.15,2,1.75,0.1,0,0,0,0.22747
2,0.15,0,1.8,0.1,0,0,0,-0.20177
2,0.15,0.05,1.8,0.1,-0.027307,0.096263,0,-0.19983
2,0.15,0.1,1.8,0.1,-0.047208,0.10013,0,-0.19266
2,0.15,0.15,1.8,0.1,-0.058211,0.083421,0,-0.18038
2,0.15,0.2,1.8,0.1,-0.062257,0.065615,0,-0.16582
2,0.15,0.25,1.8,0.1,-0.062068,0.051038,0,-0.15076
2,0.15,0.3,1.8,0.1,-0.059843,0.039772,0,-0.13587
2,0.15,0.35,1.8,0.1,-0.056785,0.031196,0,-0.12153
2,0.15,0.4,1.8,0.1,-0.053535,0.024673,0,-0.10791
2,0.15,0.45,1.8,0.1,-0.05042,0.019677,0,-0.095048
2,0.15,0.5,1.8,0.1,-0.047586,0.015807,0,-0.082909
2,0.15,0.55,1.8,0.1,-0.045088,0.012767,0,-0.071432
2,0.15,0.6,1.8,0.1,-0.042931,0.01034,0,-0.060538
2,0.15,0.65,1.8,0.1,-0.041101,0.0083675,0,-0.05015
2,0.15,0.7,1.8,0.1,-0.039572,0.0067348,0,-0.040189
2,0.15,0.75,1.8,0.1,-0.038321,0.0053555,0,-0.030586
2,0.15,0.8,1.8,0.1,-0.037325,0.0041646,0,-0.021275
2,0.15,0.85,1.8,0.1,-0.036566,0.0031121,0,-0.012193
2,0.15,0.9,1.8,0.1,-0.036028,0.0021581,0,-0.0032848
2,0.15,0.95,1.8,0.1,-0.035701,0.0012698,0,0.0055042
2,0.15,1,1.8,0.1,-0.03558,0.00041887,0,0.014226
2,0.15,1.05,1.8,0.1,-0.035661,-0.00042071,0,0.02293
2,0.15,1.1,1.8,0.1,-0.03595,-0.0012744,0,0.031669
2,0.15,1.15,1.8,0.1,-0.036454,-0.002169,0,0.040495
2,0.15,1.2,1.8,0.1,-0.037185,-0.0031342,0,0.049464
2,0.15,1.25,1.8,0.1,-0.038162,-0.0042052,0,0.058637
2,0.15,1.3,1.8,0.1,-0.039411,-0.0054259,0,0.068081
2,0.15,1.35,1.8,0.1,-0.040964,-0.0068531,0,0.077873
2,0.15,1.4,1.8,0.1,-0.042862,-0.0085635,0,0.088102
2,0.15,1.45,1.8,0.1,-0.045153,-0.010663,0,0.098875
2,0.15,1.5,1.8,0.1,-0.047894,-0.0133,0,0.11032
2,0.15,1.55,1.8,0.1,-0.051139,-0.016693,0,0.12259
2,0.15,1.6,1.8,0.1,-0.054927,-0.021159,0,0.13588
2,0.15,1.65,1.8,0.1,-0.059243,-0.027172,0,0.15042
2,0.15,1.7,1.8,0.1,-0.063927,-0.03544,0,0.16647
2,0.15,1.75,1.8,0.1,-0.068494,-0.04699,0,0.18427
2,0.15,1.8,1.8,0.1,-0.071745,-0.063174,0,0.20396
2,0.15,1.85,1.8,0.1,-0.070685,-0.08508,0,0.22527
2,0.15,1.9,1.8,0.1,-0.061413,-0.10829,0,0.24561
2,0.15,1.95,1.8,0.1,-0.037973,-0.1114,0,0.26103
2,0.15,2,1.8,0.1,0,0,0,0.26712
2,0.15,0,1.85,0.1,0,0,0,-0.2486
2,0.15,0.05,1.85,0.1,-0.044794,0.12233,0,-0.24059
2,0.15,0.1,1.85,0.1,-0.066456,0.11524,0,-0.22409
2,0.15,0.15,1.85,0.1,-0.071293,0.089099,0,-0.20504
2,0.15,0.2,1.85,0.1,-0.069369,0.065238,0,-0.18443
2,0.15,0.25,1.85,0.1,-0.063817,0.047856,0,-0.1649
2,0.15,0.3,1.85,0.1,-0.057457,0.035559,0,-0.14664
2,0.15,0.35,1.85,0.1,-0.051369,0.026853,0,-0.12979
2,0.15,0.4,1.85,0.1,-0.045948,0.020614,0,-0.1143
2,0.15,0.45,1.85,0.1,-0.041284,0.016062,0,-0.10005
2,0.15,0.5,1.85,0.1,-0.037344,0.012674,0,-0.086861
2,0.15,0.55,1.85,0.1,-0.034048,0.010096,0,-0.074584
2,0.15,0.6,1.85,0.1,-0.03131,0.0080921,0,-0.063071
2,0.15,0.65,1.85,0.1,-0.029052,0.0064991,0,-0.052195
2,0.15,0.7,1.85,0.1,-0.027206,0.0052039,0,-0.041845
2,0.15,0.75,1.85,0.1,-0.025718,0.0041263,0,-0.031923
2,0.15,0.8,1.85,0.1,-0.024544,0.003208,0,-0.022347
2,0.15,0.85,1.85,0.1,-0.023651,0.0024055,0,-0.01304
2,0.15,0.9,1.85,0.1,-0.023015,0.0016851,0,-0.0039354
2,0.15,0.95,1.85,0.1,-0.02262,0.0010195,0,0.0050281
2,0.15,1,1.85,0.1,-0.022454,0.00038593,0,0.013909
2,0.15,1.05,1.85,0.1,-0.022514,-0.00023669,0,0.022765
2,0.15,1.1,1.85,0.1,-0.022802,-0.00086809,0,0.031652
2,0.15,1.15,1.85,0.1,-0.023329,-0.0015281,0,0.040627
2,0.15,1.2,1.85,0.1,-0.024109,-0.0022403,0,0.049752
2,0.15,1.25,1.85,0.1,-0.025167,-0.0030324,0,0.059092
2,0.15,1.3,1.85,0.1,-0.026537,-0.0039391,0,0.068724
2,0.15,1.35,1.85,0.1,-0.028266,-0.0050066,0,0.078732
2,0.15,1.4,1.85,0.1,-0.030415,-0.0062982,0,0.089221
2,0.15,1.45,1.85,0.1,-0.033068,-0.0079054,0,0.10032
2,0.15,1.5,1.85,0.1,-0.036332,-0.009963,0,0.11217
2,0.15,1.55,1.85,0.1,-0.040346,-0.012677,0,0.125
2,0.15,1.6,1.85,0.1,-0.045282,-0.016374,0,0.13906
2,0.15,1.65,1.85,0.1,-0.051337,-0.021588,0,0.15473
2,0.15,1.7,1.85,0.1,-0.05867,-0.029227,0,0.1725
2,0.15,1.75,1.85,0.1,-0.067239,-0.040837,0,0.19304
2,0.15,1.8,1.85,0.1,-0.076408,-0.058952,0,0.21723
2,0.15,1.85,1.85,0.1,-0.082477,-0.087524,0,0.24636
2,0.15,1.9,1.85,0.1,-0.081848,-0.12333,0,0.27763
2,0.15,1.95,1.85,0.1,-0.057211,-0.14698,0,0.31051
2,0.15,2,1.85,0.1,0,0,0,0.32813
2,0.15,0,1.9,0.1,0,0,0,-0.31612
2,0.15,0.05,1.9,0.1,-0.048669,0.16654,0,-0.29418
2,0.15,0.1,1.9,0.1,-0.054296,0.12435,0,-0.26054
2,0.15,0.15,1.9,0.1,-0.037891,0.084727,0,-0.23217
2,0.15,0.2,1.9,0.1,-0.022647,0.056181,0,-0.20258
2,0.15,0.25,1.9,0.1,-0.007667,0.038051,0,-0.17804
2,0.15,0.3,1.9,0.1,0.0046837,0.026667,0,-0.15609
2,0.15,0.35,1.9,0.1,0.014606,0.0193,0,-0.13666
2,0.15,0.4,1.9,0.1,0.022499,0.014357,0,-0.1194
2,0.15,0.45,1.9,0.1,0.028773,0.010929,0,-0.1039
2,0.15,0.5,1.9,0.1,0.033783,0.0084765,0,-0.089826
2,0.15,0.55,1.9,0.1,0.037804,0.0066677,0,-0.076902
2,0.15,0.6,1.9,0.1,0.041045,0.0052956,0,-0.064906
2,0.15,0.65,1.9,0.1,0.04366,0.0042263,0,-0.053662
2,0.15,0.7,1.9,0.1,0.045766,0.0033711,0,-0.043025
2,0.15,0.75,1.9,0.1,0.047447,0.0026695,0,-0.032875
2,0.15,0.8,1.9,0.1,0.048769,0.0020788,0,-0.023112
2,0.15,0.85,1.9,0.1,0.049777,0.0015683,0,-0.01365
2,0.15,0.9,1.9,0.1,0.050506,0.0011143,0,-0.0044142
2,0.15,0.95,1.9,0.1,0.050978,0.00069842,0,0.0046644
2,0.15,1,1.9,0.1,0.051208,0.00030556,0,0.013649
2,0.15,1.05,1.9,0.1,0.051203,-7.8311e-05,0,0.0226
2,0.15,1.1,1.9,0.1,0.050964,-0.00046556,0,0.031579
2,0.15,1.15,1.9,0.1,0.050481,-0.0008683,0,0.040643
2,0.15,1.2,1.9,0.1,0.049738,-0.0013014,0,0.049859
2,0.15,1.25,1.9,0.1,0.048709,-0.0017823,0,0.059296
2,0.15,1.3,1.9,0.1,0.047358,-0.0023331,0,0.069032
2,0.15,1.35,1.9,0.1,0.045632,-0.0029829,0,0.07916
2,0.15,1.4,1.9,0.1,0.043458,-0.0037728,0,0.08979
2,0.15,1.45,1.9,0.1,0.040734,-0.0047641,0,0.10106
2,0.15,1.5,1.9,0.1,0.03732,-0.0060507,0,0.11314
2,0.15,1.55,1.9,0.1,0.033016,-0.0077851,0,0.12627
2,0.15,1.6,1.9,0.1,0.027539,-0.010231,0,0.14078
2,0.15,1.65,1.9,0.1,0.02048,-0.013875,0,0.15713
2,0.15,1.7,1.9,0.1,0.011294,-0.019669,0,0.17605
2,0.15,1.75,1.9,0.1,-0.00061865,-0.029583,0,0.1987
2,0.15,1.8,1.9,0.1,-0.01634,-0.047647,0,0.22681
2,0.15,1.85,1.9,0.1,-0.031731,-0.081793,0,0.26551
2,0.15,1.9,1.9,0.1,-0.051878,-0.13604,0,0.30872
2,0.15,1.95,1.9,0.1,-0.044555,-0.20096,0,0.37604
2,0.15,2,1.9,0.1,0,0,0,0.42319
2,0.15,0,1.95,0.1,0,0,0,-0.48477
2,0.15,0.05,1.95,0.1,0.10106,0.16419,0,-0.39741
2,0.15,0.1,1.95,0.1,0.15166,0.10074,0,-0.29107
2,0.15,0.15,1.95,0.1,0.2141,0.060114,0,-0.25042
2,0.15,0.2,1.95,0.1,0.24754,0.035785,0,-0.21294
2,0.15,0.25,1.95,0.1,0.27078,0.021859,0,-0.18408
2,0.15,0.3,1.95,0.1,0.28694,0.014165,0,-0.15998
2,0.15,0.35,1.95,0.1,0.29844,0.0097178,0,-0.13932
2,0.15,0.4,1.95,0.1,0.30686,0.0069701,0,-0.12129
2,0.15,0.45,1.95,0.1,0.31321,0.005175,0,-0.10528
2,0.15,0.5,1.95,0.1,0.31809,0.0039455,0,-0.090869
2,0.15,0.55,1.95,0.1,0.3219,0.0030672,0,-0.077705
2,0.15,0.6,1.95,0.1,0.32491,0.0024167,0,-0.065537
2,0.15,0.65,1.95,0.1,0.32732,0.0019191,0,-0.054164
2,0.15,0.7,1.95,0.1,0.32923,0.0015273,0,-0.043429
2,0.15,0.75,1.95,0.1,0.33076,0.0012101,0,-0.033204
2,0.15,0.8,1.95,0.1,0.33196,0.0009463,0,-0.023382
2,0.15,0.85,1.95,0.1,0.33288,0.00072076,0,-0.013874
2,0.15,0.9,1.95,0.1,0.33356,0.0005223,0,-0.0046
2,0.15,0.95,1.95,0.1,0.33402,0.00034244,0,0.0045098
2,0.15,1,1.95,0.1,0.33427,0.00017422,0,0.01352
2,0.15,1.05,1.95,0.1,0.33433,1.18e-05,0,0.022494
2,0.15,1.1,1.95,0.1,0.3342,-0.00015022,0,0.031491
2,0.15,1.15,1.95,0.1,0.33387,-0.00031755,0,0.040571
2,0.15,1.2,1.95,0.1,0.33333,-0.00049627,0,0.049801
2,0.15,1.25,1.95,0.1,0.33256,-0.00069332,0,0.059249
2,0.15,1.3,1.95,0.1,0.33153,-0.00091757,0,0.068995
2,0.15,1.35,1.95,0.1,0.3302,-0.0011809,0,0.079131
2,0.15,1.4,1.95,0.1,0.32851,-0.0015004,0,0.089768
2,0.15,1.45,1.95,0.1,0.32638,-0.0019014,0,0.10104
2,0.15,1.5,1.95,0.1,0.32368,-0.0024247,0,0.11313
2,0.15,1.55,1.95,0.1,0.32023,-0.0031413,0,0.12627
2,0.15,1.6,1.95,0.1,0.31574,-0.0041858,0,0.14082
2,0.15,1.65,1.95,0.1,0.30975,-0.0058359,0,0.15733
2,0.15,1.7,1.95,0.1,0.30143,-0.0087091,0,0.17677
2,0.15,1.75,1.95,0.1,0.28942,-0.014272,0,0.20102
2,0.15,1.8,1.95,0.1,0.27008,-0.026129,0,0.23364
2,0.15,1.85,1.95,0.1,0.24427,-0.051708,0,0.28544
2,0.15,1.9,1.95,0.1,0.18185,-0.10211,0,0.35635
2,0.15,1.95,1.95,0.1,0.1264,-0.18071,0,0.52095
2,0.15,2,1.95,0.1,0,0,0,0.64748
2,0.15,0,2,0.1,0.5,0,0,-0.61507
2,0.15,0.05,2,0.1,1,0,0,-0.47143
2,0.15,0.1,2,0.1,1,0,0,-0.30265
2,0.15,0.15,2,0.1,1,0,0,-0.25479
2,0.15,0.2,2,0.1,1,0,0,-0.21474
2,0.15,0.25,2,0.1,1,0,0,-0.18406
2,0.15,0.3,2,0.1,1,0,0,-0.15964
2,0.15,0.35,2,0.1,1,0,0,-0.13902
2,0.15,0.4,2,0.1,1,0,0,-0.12105
2,0.15,0.45,2,0.1,1,0,0,-0.1051
2,0.15,0.5,2,0.1,1,0,0,-0.090729
2,0.15,0.55,2,0.1,1,0,0,-0.077597
2,0.15,0.6,2,0.1,1,0,0,-0.065452
2,0.15,0.65,2,0.1,1,0,0,-0.054098
2,0.15,0.7,2,0.1,1,0,0,-0.043379
2,0.15,0.75,2,0.1,1,0,0,-0.033167
2,0.15,0.8,2,0.1,1,0,0,-0.023358
2,0.15,0.85,2,0.1,1,0,0,-0.01386
2,0.15,0.9,2,0.1,1,0,0,-0.0045965
2,0.15,0.95,2,0.1,1,0,0,0.004503
2,0.15,1,2,0.1,1,0,0,0.013503
2,0.15,1.05,2,0.1,1,0,0,0.022465
2,0.15,1.1,2,0.1,1,0,0,0.031448
2,0.15,1.15,2,0.1,1,0,0,0.040515
2,0.15,1.2,2,0.1,1,0,0,0.049729
2,0.15,1.25,2,0.1,1,0,0,0.059159
2,0.15,1.3,2,0.1,1,0,0,0.068883
2,0.15,1.35,2,0.1,1,0,0,0.078992
2,0.15,1.4,2,0.1,1,0,0,0.089593
2,0.15,1.45,2,0.1,1,0,0,0.10082
2,0.15,1.5,2,0.1,1,0,0,0.11285
2,0.15,1.55,2,0.1,1,0,0,0.12592
2,0.15,1.6,2,0.1,1,0,0,0.14038
2,0.15,1.65,2,0.1,1,0,0,0.15684
2,0.15,1.7,2,0.1,1,0,0,0.17639
2,0.15,1.75,2,0.1,1,0,0,0.20139
2,0.15,1.8,2,0.1,1,0,0,0.23687
2,0.15,1.85,2,0.1,1,0,0,0.29657
2,0.15,1.9,2,0.1,1,0,0,0.38976
2,0.15,1.95,2,0.1,1,0,0,0.62931
2,0.15,2,2,0.1,0.5,0,0,0.81416
3,0.2,0,0,0,0,0,0,-8.7273e-09
3,0.2,0.05,0,0,0,0,0,-3.5361e-05
3,0.2,0.1,0,0,0,0,0,-3.148e-05
3,0.2,0.15,0,0,0,0,0,0.00010077
3,0.2,0.2,0,0,0,0,0,0.00034075
3,0.2,0.25,0,0,0,0,0,0.0006879
3,0.2,0.3,0,0,0,0,0,0.0011399
3,0.2,0.35,0,0,0,0,0,0.0016932
3,0.2,0.4,0,0,0,0,0,0.0023436
3,0.2,0.45,0,0,0,0,0,0.0030867
3,0.2,0.5,0,0,0,0,0,0.0039171
3,0.2,0.55,0,0,0,0,0,0.0048291
3,0.2,0.6,0,0,0,0,0,0.0058163
3,0.2,0.65,0,0,0,0,0,0.006872
3,0.2,0.7,0,0,0,0,0,0.0079888
3,0.2,0.75,0,0,0,0,0,0.009159
3,0.2,0.8,0,0,0,0,0,0.010375
3,0.2,0.85,0,0,0,0,0,0.011628
3,0.2,0.9,0,0,0,0,0,0.012909
3,0.2,0.95,0,0,0,0,0,0.01421
3,0.2,1,0,0,0,0,0,0.015522
3,0.2,1.05,0,0,0,0,0,0.016836
3,0.2,1.1,0,0,0,0,0,0.018142
3,0.2,1.15,0,0,0,0,0,0.019432
3,0.2,1.2,0,0,0,0,0,0.020697
3,0.2,1.25,0,0,0,0,0,0.021927
3,0.2,1.3,0,0,0,0,0,0.023115
3,0.2,1.35,0,0,0,0,0,0.024251
3,0.2,1.4,0,0,0,0,0,0.025327
3,0.2,1.45,0,0,0,0,0,0.026336
3,0.2,1.5,0,0,0,0,0,0.02727
3,0.2,1.55,0,0,0,0,0,0.028122
3,0.2,1.6,0,0,0,0,0,0.028887
3,0.2,1.65,0,0,0,0,0,0.029557
3,0.2,1.7,0,0,0,0,0,0.030128
3,0.2,1.75,0,0,0,0,0,0.030596
3,0.2,1.8,0,0,0,0,0,0.030956
3,0.2,1.85,0,0,0,0,0,0.031205
3,0.2,1.9,0,0,0,0,0,0.031344
3,0.2,1.95,0,0,0,0,0,0.03135
3,0.2,2,0,0,0,0,0,0.031315
3,0.2,0,0.05,0,0,0,0,3.5011e-05
3,0.2,0.05,0.05,0,-0.00024239,0.00024166,0,-5.5286e-07
3,0.2,0.1,0.05,0,-0.00063344,0.00033918,0,4.6987e-06
3,0.2,0.15,0.05,0,-0.0010972,0.00035874,0,0.00013905
3,0.2,0.2,0.05,0,-0.0015551,0.00035559,0,0.00037933
3,0.2,0.25,0.05,0,-0.0020034,0.00034645,0,0.00072572
3,0.2,0.3,0.05,0,-0.0024384,0.00033461,0,0.0011764
3,0.2,0.35,0.05,0,-0.0028569,0.00032059,0,0.0017281
3,0.2,0.4,0.05,0,-0.0032562,0.00030453,0,0.0023767
3,0.2,0.45,0.05,0,-0.0036335,0.00028652,0,0.0031177
3,0.2,0.5,0.05,0,-0.0039867,0.0002667,0,0.0039458
3,0.2,0.55,0.05,0,-0.0043133,0.00024519,0,0.0048554
3,0.2,0.6,0.05,0,-0.0046114,0.00022216,0,0.00584
3,0.2,0.65,0.05,0,-0.0048792,0.00019776,0,0.0068929
3,0.2,0.7,0.05,0,-0.005115,0.00017215,0,0.0080069
3,0.2,0.75,0.05,0,-0.0053174,0.0001455,0,0.0091742
3,0.2,0.8,0.05,0,-0.0054851,0.00011797,0,0.010387
3,0.2,0.85,0.05,0,-0.0056173,8.9725e-05,0,0.011637
3,0.2,0.9,0.05,0,-0.005713,6.0926e-05,0,0.012915
3,0.2,0.95,0.05,0,-0.0057718,3.1738e-05,0,0.014213
3,0.2,1,0.05,0,-0.0057931,2.3269e-06,0,0.015522
3,0.2,1.05,0.05,0,-0.0057769,-2.7143e-05,0,0.016832
3,0.2,1.1,0.05,0,-0.0057232,-5.6506e-05,0,0.018135
3,0.2,1.15,0.05,0,-0.0056322,-8.5592e-05,0,0.019422
3,0.2,1.2,0.05,0,-0.0055044,-0.00011423,0,0.020684
3,0.2,1.25,0.05,0,-0.0053406,-0.00014225,0,0.021912
3,0.2,1.3,0.05,0,-0.0051415,-0.00016947,0,0.023096
3,0.2,1.35,0.05,0,-0.0049083,-0.00019572,0,0.024229
3,0.2,1.4,0.05,0,-0.0046424,-0.00022082,0,0.025303
3,0.2,1.45,0.05,0,-0.0043453,-0.00024459,0,0.02631
3,0.2,1.5,0.05,0,-0.0040189,-0.00026685,0,0.027241
3,0.2,1.55,0.05,0,-0.0036652,-0.00028744,0,0.028091
3,0.2,1.6,0.05,0,-0.0032863,-0.00030618,0,0.028854
3,0.2,1.65,0.05,0,-0.0028849,-0.00032293,0,0.029522
3,0.2,1.7,0.05,0,-0.0024634,-0.00033758,0,0.030092
3,0.2,1.75,0.05,0,-0.0020247,-0.00034997,0,0.030558
3,0.2,1.8,0.05,0,-0.0015722,-0.00035956,0,0.030917
3,0.2,1.85,0.05,0,-0.0011096,-0.00036301,0,0.031167
3,0.2,1.9,0.05,0,-0.00064096,-0.00034343,0,0.031308
3,0.2,1.95,0.05,0,-0.00024553,-0.00024504,0,0.031316
3,0.2,2,0.05,0,0,0,0,0.031281
3,0.2,0,0.1,0,0,0,0,3.1317e-05
3,0.2,0.05,0.1,0,-0.00034382,0.00063385,0,-6.5868e-06
3,0.2,0.1,0.1,0,-0.00086874,0.00085976,0,-2.0653e-06
3,0.2,0.15,0.1,0,-0.0014819,0.00090487,0,0.00013465
3,0.2,0.2,0.1,0,-0.0020875,0.00089727,0,0.00037583
3,0.2,0.25,0.1,0,-0.0026804,0.00087463,0,0.00072234
3,0.2,0.3,0.1,0,-0.0032559,0.00084485,0,0.0011729
3,0.2,0.35,0.1,0,-0.0038095,0.00080939,0,0.0017244
3,0.2,0.4,0.1,0,-0.0043374,0.00076869,0,0.0023728
3,0.2,0.45,0.1,0,-0.0048364,0.00072305,0,0.0031136
3,0.2,0.5,0.1,0,-0.0053032,0.00067283,0,0.0039416
3,0.2,0.55,0.1,0,-0.0057348,0.00061839,0,0.0048511
3,0.2,0.6,0.1,0,-0.0061286,0.00056012,0,0.0058358
3,0.2,0.65,0.1,0,-0.0064822,0.00049843,0,0.0068888
3,0.2,0.7,0.1,0,-0.0067934,0.00043372,0,0.0080029
3,0.2,0.75,0.1,0,-0.0070605,0.00036639,0,0.0091704
3,0.2,0.8,0.1,0,-0.0072817,0.00029688,0,0.010383
3,0.2,0.85,0.1,0,-0.0074559,0.00022558,0,0.011633
3,0.2,0.9,0.1,0,-0.0075819,0.00015292,0,0.012912
3,0.2,0.95,0.1,0,-0.0076591,7.9295e-05,0,0.01421
3,0.2,1,0.1,0,-0.0076868,5.131e-06,0,0.01552
3,0.2,1.05,0.1,0,-0.007665,-6.9163e-05,0,0.016831
3,0.2,1.1,0.1,0,-0.0075937,-0.00014317,0,0.018135
3,0.2,1.15,0.1,0,-0.0074732,-0.00021647,0,0.019422
3,0.2,1.2,0.1,0,-0.0073041,-0.00028863,0,0.020684
3,0.2,1.25,0.1,0,-0.0070874,-0.00035923,0,0.021913
3,0.2,1.3,0.1,0,-0.0068242,-0.00042782,0,0.023098
3,0.2,1.35,0.1,0,-0.006516,-0.00049396,0,0.024232
3,0.2,1.4,0.1,0,-0.0061646,-0.0005572,0,0.025306
3,0.2,1.45,0.1,0,-0.005772,-0.0006171,0,0.026313
3,0.2,1.5,0.1,0,-0.0053407,-0.00067321,0,0.027245
3,0.2,1.55,0.1,0,-0.0048732,-0.00072511,0,0.028095
3,0.2,1.6,0.1,0,-0.0043726,-0.00077237,0,0.028858
3,0.2,1.65,0.1,0,-0.003842,-0.00081461,0,0.029527
3,0.2,1.7,0.1,0,-0.0032849,-0.00085147,0,0.030097
3,0.2,1.75,0.1,0,-0.0027052,-0.00088248,0,0.030563
3,0.2,1.8,0.1,0,-0.0021074,-0.00090612,0,0.030923
3,0.2,1.85,0.1,0,-0.0014964,-0.00091435,0,0.031174
3,0.2,1.9,0.1,0,-0.00087752,-0.00086918,0,0.031317
3,0.2,1.95,0.1,0,-0.00034752,-0.00064138,0,0.031324
3,0.2,2,0.1,0,0,0,0,0.031286
3,0.2,0,0.15,0,0,0,0,-0.00010035
3,0.2,0.05,0.15,0,-0.00037245,0.001107,0,-0.00014174
3,0.2,0.1,0.15,0,-0.00093699,0.0014786,0,-0.00014057
3,0.2,0.15,0.15,0,-0.0015941,0.0015517,0,-2.9974e-06
3,0.2,0.2,0.15,0,-0.0022422,0.0015384,0,0.00024011
3,0.2,0.25,0.15,0,-0.0028763,0.0014997,0,0.00058951
3,0.2,0.3,0.15,0,-0.0034917,0.0014486,0,0.0010439
3,0.2,0.35,0.15,0,-0.0040836,0.0013877,0,0.0016001
3,0.2,0.4,0.15,0,-0.004648,0.0013177,0,0.002254
3,0.2,0.45,0.15,0,-0.0051812,0.0012393,0,0.0030012
3,0.2,0.5,0.15,0,-0.00568,0.001153,0,0.0038364
3,0.2,0.55,0.15,0,-0.006141,0.0010595,0,0.0047538
3,0.2,0.6,0.15,0,-0.0065616,0.00095951,0,0.005747
3,0.2,0.65,0.15,0,-0.0069392,0.00085365,0,0.0068091
3,0.2,0.7,0.15,0,-0.0072714,0.00074264,0,0.0079329
3,0.2,0.75,0.15,0,-0.0075565,0.00062721,0,0.0091106
3,0.2,0.8,0.15,0,-0.0077925,0.00050805,0,0.010334
3,0.2,0.85,0.15,0,-0.0079783,0.00038587,0,0.011595
3,0.2,0.9,0.15,0,-0.0081128,0.00026137,0,0.012885
3,0.2,0.95,0.15,0,-0.008195,0.00013526,0,0.014195
3,0.2,1,0.15,0,-0.0082246,8.2388e-06,0,0.015516
3,0.2,1.05,0.15,0,-0.0082013,-0.00011899,0,0.016839
3,0.2,1.1,0.15,0,-0.0081252,-0.00024572,0,0.018154
3,0.2,1.15,0.15,0,-0.0079966,-0.00037123,0,0.019453
3,0.2,1.2,0.15,0,-0.0078161,-0.0004948,0,0.020727
3,0.2,1.25,0.15,0,-0.0075848,-0.00061569,0,0.021966
3,0.2,1.3,0.15,0,-0.0073038,-0.00073316,0,0.023163
3,0.2,1.35,0.15,0,-0.0069747,-0.00084645,0,0.024307
3,0.2,1.4,0.15,0,-0.0065995,-0.0009548,0,0.025391
3,0.2,1.45,0.15,0,-0.0061802,-0.0010574,0,0.026408
3,0.2,1.5,0.15,0,-0.0057194,-0.0011536,0,0.027349
3,0.2,1.55,0.15,0,-0.00522,-0.0012426,0,0.028208
3,0.2,1.6,0.15,0,-0.004685,-0.0013236,0,0.028977
3,0.2,1.65,0.15,0,-0.0041178,-0.0013961,0,0.029653
3,0.2,1.7,0.15,0,-0.0035223,-0.0014593,0,0.030228
3,0.2,1.75,0.15,0,-0.0029024,-0.0015123,0,0.030699
3,0.2,1.8,0.15,0,-0.0022631,-0.0015526,0,0.031062
3,0.2,1.85,0.15,0,-0.0016094,-0.0015669,0,0.031315
3,0.2,1.9,0.15,0,-0.00094622,-0.0014938,0,0.03146
3,0.2,1.95,0.15,0,-0.00037633,-0.0011191,0,0.031464
3,0.2,2,0.15,0,0,0,0,0.031423
3,0.2,0,0.2,0,0,0,0,-0.00034184
3,0.2,0.05,0.2,0,-0.00038343,0.0015896,0,-0.00038547
