% Model,Untitled.mph
% Version,COMSOL 5.6.0.401
% Date,"Mar 21 2023, 01:53"
% Dimension,2
% Nodes,1923
% Expressions,3
% Description,"压力, 速度场，x 分量, 速度场，y 分量"
% Length unit,m
% x,y,p (Pa),u (m/s),v (m/s)
1.1960016687543724,0.29832899756412573,-0.37242202690047804,0.5503882700372464,0.19806021257082415
1.1496483151284513,0.3081570210359792,-0.0985120481917597,1.083050720731311,0.5083863667215492
1.1231540672075335,0.32349078284173255,0.06418749581576466,1.2905439646854722,0.6078642974294709
1.0344990986641949,0.374925384774257,0.43949479298690014,1.3809534873881726,0.5132890851932058
1.0831591422853173,0.34600057109993543,0.27025223571106083,1.3673115875812714,0.5969287589780147
1.076558939264322,0.8792787842075502,0.3845544450633485,1.1552811076488474,0.029985772496660446
1.046256155489876,0.8445515870553629,0.4101354072306056,1.29944819539563,0.0444861432999007
1.0085052475683534,0.8236699089505324,0.444210524901017,1.3422544562244032,0.055548656086651146
0.9208224807790152,0.6631048445161223,0.5444075250271024,1.410020340972835,0.14617362290304906
0.9807154860475237,0.7673567046603659,0.4682894773790703,1.4334779542515426,0.0878785061733401
0.9523417018202303,0.712613067851115,0.5022965271679124,1.441769908067329,0.11774121286380936
0.9007280486668359,0.5633645257554424,0.5952166902223023,1.363791562120024,0.219634167581681
0.9085928716005757,0.5007628207667156,0.6129804316754837,1.3539190349170538,0.27866816244096665
0.9346450665549906,0.6076256003440477,0.5405038401845931,1.4041168128148804,0.19340823069197674
1.1191513652271396,0.8571213305415225,0.3416551084044053,1.2749894610734003,0.03415736908416917
1.1496302457163439,0.8923647943141237,0.31959650015698354,1.1077043837596332,0.02033802698676737
1.171918612193642,0.9246963186817655,0.3044639349960243,0.8770431260550554,0.008598786394445938
1.2265986092096446,0.9507021430673721,0.2567665476012928,0.6361764333283381,0.002262301979816556
1.2052073442797542,0.9287799779184427,0.2739743436140135,0.8493899466203831,0.004631616232670686
1.288056997289639,0.9691909975215651,0.20575854023831905,0.42331942328885447,4.531787882340265E-5
1.2906976744186016,0.982253967822774,0.20350264505949595,0.2532781753738445,2.991350548237499E-5
1.258802117029628,0.953305328464458,0.22836911534147228,0.6109971349328176,-5.778963931109706E-4
1.3225414024353639,0.9691769237160964,0.1773327532693186,0.42334112927544193,-0.0010219753914689166
1.325581395348834,0.9822108801383884,0.17478261272640436,0.2531686521059357,-4.539088494981515E-4
0.9674182941930327,0.4751392587580153,0.5375182450190658,1.4064383588031892,0.3394305096674351
1.0268500789500181,0.4380941911971138,0.4309636794835419,1.4623169293094416,0.42224029671417224
1.1989399494558939,0.31130600867138075,-0.37822576647117806,0.8470058653266327,0.29212322195185925
1.229888998570105,0.3080385161240758,-0.5320712332941648,0.5326433848188228,0.13306728928080985
1.1834023021849973,0.3246201705608734,-0.29521378425410744,1.1715179485152463,0.4320276143519271
1.16033165799424,0.3413454105076825,-0.13805291062787106,1.4051848464074759,0.5486975174854783
1.1257007821308964,0.36925328396959084,0.0758472262037345,1.5079138915914623,0.5658717187942469
1.079388145063142,0.40244477789433714,0.2811911082049676,1.5003674802964644,0.5042632101904391
1.0870673369777366,0.822625262727924,0.36967330089643574,1.3866785128858259,0.05536737950356719
1.0418927213634073,0.7740398341728391,0.40936802738146116,1.4647918796800816,0.08475045119736023
0.9791676092782688,0.6540474388059255,0.4785803382584071,1.4528503314447112,0.16484295067722357
1.0100088570020487,0.7100104979349297,0.4403376503458403,1.4812135949810639,0.12543593759516689
0.9636123038726268,0.5470311921866376,0.5184463757374776,1.4175665044006451,0.2599363154270891
0.9836876544354615,0.6011281378718879,0.4794814532814719,1.4473112289332626,0.21215289995353398
1.0161949303842308,0.621875987835647,0.433552096870815,1.4805079403594394,0.19851041240129033
1.1262747887338136,0.8080255390116294,0.3277767344733923,1.4433655161362053,0.06083322876557483
1.168564834470084,0.8309988697456074,0.2928442449797484,1.405996915808299,0.0424697006423097
1.1996545850296267,0.8900290431748764,0.27593451274000064,1.1382555667444303,0.0143348182070199
1.2409303528921836,0.92206915385087,0.24227220247030684,0.9157902507762883,0.004637479882181766
1.2948300438301923,0.9540544176759745,0.1999095207326369,0.6036095343746192,5.557824236208964E-4
1.2771339192235525,0.9313325219298141,0.21313202075017595,0.8370536720386712,0.0012316800850117335
1.3567985376902028,0.9690708205915928,0.15189776950757247,0.422872632392799,-6.101676298526606E-4
1.3604651162790664,0.9821761614510002,0.1490263712893826,0.25244573170226586,-2.206249415657203E-4
1.3292838682831682,0.9536284214370051,0.17195895965415145,0.6081527898348114,-0.0021938827167175177
1.3923243430343422,0.968614620503464,0.1257110218325308,0.4268991616540017,-0.0017232136600515656
1.395348837209299,0.9821444197144714,0.12327920115134965,0.25140848342738276,-6.502475962565642E-4
1.0223011888010909,0.5076093305740179,0.4274809145816821,1.4806372718366205,0.32657386379479547
1.0780929674235245,0.46450779153358884,0.2994233215433178,1.5522812871225133,0.40419895573819337
1.2339669051115982,0.3205070005442817,-0.5268602173884213,0.8272143064262522,0.2008399331938551
1.2647069488093068,0.31392258352327246,-0.6325309954963563,0.4879651471693213,0.06935639483224044
1.2256478796583654,0.33369858387418483,-0.47145520584972983,1.1396694495111763,0.30539622084738394
1.1991715580821924,0.35816669862102585,-0.2999046220691363,1.4986892665717484,0.4616001142099136
1.1681861311453705,0.3859088653767377,-0.09491477825543194,1.615564262431423,0.507305447028656
1.127074221812412,0.4248231625311881,0.12580904350392322,1.6094344545446158,0.47139942661686446
1.0998813148970135,0.7623402366463673,0.348237783969128,1.5146924068916798,0.08909186477385024
1.070344841695542,0.7086770705235825,0.3710210112325146,1.5243716173554025,0.1286458852520821
1.0364982500730564,0.6619498615625158,0.406909142762187,1.5017691351345466,0.16487399174335973
1.028802428484065,0.5733748397187197,0.4140382748250725,1.4900494525151784,0.2502651292123657
1.0540817512537135,0.6187822931912946,0.37812653581503003,1.517234183682354,0.20441905956511155
1.157368443787979,0.764458220690507,0.289313621306666,1.54944356262354,0.08068547829483018
1.1984765996378084,0.7693324024978088,0.24672184984327572,1.565791527193516,0.07081388766666148
1.2205356804878618,0.833023284883606,0.24559448073597379,1.422075390448815,0.035738823758868325
1.2432442563421806,0.877286939155003,0.23675412356066067,1.2210939655775221,0.01358897623426333
1.2780468879018265,0.893599906687105,0.2070943988090813,1.1335124189702694,0.005202082532313762
1.3129527625692703,0.9239582478313016,0.18456257571897858,0.9094097359268495,-5.193490706301411E-4
1.3669447055741881,0.9520292033392043,0.14443463074381457,0.6253897147572153,-9.244149407524417E-4
1.3485612831822238,0.9307399727128327,0.1575501267105631,0.8461715301950781,-0.002463969989585568
1.4302325581395314,0.98212083131963,0.09857417900546295,0.24891551538520007,-7.999372680021074E-4
1.4277720834186214,0.9687717766266021,0.10089953521234309,0.4206694740745823,-0.00204556599939287
1.4042403739168605,0.9499049783574939,0.11729529773823512,0.6452333034969852,-0.005332916104465272
1.462243211188264,0.9690232467246985,0.07862339118677408,0.4137518548215559,-0.002828559338957586
1.4651162790697638,0.9821134516462837,0.07584071873539233,0.24590077083223244,-0.0010597624453775336
1.079742449867897,0.530478617252513,0.3161499575698379,1.5555493764953223,0.30897987712478875
1.1318901017956462,0.485530212492267,0.1719116141529942,1.6383232121291813,0.3716142749805105
1.27027432496766,0.32599045746361344,-0.6186992251486304,0.7682667070950298,0.10948353253175426
1.3000000012411932,0.3159141391120712,-0.6887863362054933,0.4216816190693139,0.01801641117246265
1.2628855926611235,0.340452559254274,-0.5713836563613319,1.1039826711567626,0.19826099604886416
1.2426255758245985,0.36460591010471194,-0.4459129150742475,1.4926137368233439,0.33767079802884825
1.2148358016855838,0.3988212513019649,-0.24217764807815148,1.698090319368095,0.42532389004930965
1.1765634411852086,0.4391288014949906,-0.01923602059275536,1.6998739402616592,0.4212658413685895
1.129434626295861,0.7104750286908625,0.3025291151208791,1.5686732590131687,0.12137675239426439
1.098212278132089,0.6497670657263551,0.3233397725466571,1.556646969163159,0.17529964802771594
1.0907007981437566,0.5869435883415294,0.3140149715606893,1.5588238996689574,0.23948556887205827
1.1821995023401566,0.7160727480523714,0.24325459401617752,1.6045389696973638,0.10763911163280189
1.2235379852168111,0.7305748639868361,0.2030592795351097,1.6203789448776071,0.08682378344962725
1.2474717279148109,0.7757573748929347,0.1994863983993904,1.5786977332047378,0.05578780003498807
1.2770601350972066,0.8350887607257542,0.1994785912463013,1.4395953832417607,0.023940424921883384
1.3174714263512421,0.8733244610203258,0.17248041809843653,1.2658305035239759,0.006625274718720534
1.3519840724756207,0.893508703547475,0.14827897345640073,1.1439655931052615,-0.001035782926152861
1.385764940492914,0.9191222566174891,0.12890120033006666,0.952276488488809,-0.005532256851387459
1.4387305664423875,0.9502630786149898,0.09419312187133809,0.6373465503875949,-0.0038108544320445636
1.4207021512420728,0.9300297520403864,0.10564260386397642,0.8494364309009818,-0.006372356386081711
1.4966021396702902,0.9689359401208766,0.05820795197927978,0.4092870068483377,-0.002576443114341555
1.4999999999999964,0.9821365046328409,0.05545238510715252,0.24199744550428356,-8.987577277102763E-4
1.4698221585595221,0.9533830637636692,0.07372924100324142,0.5977374002990344,-0.005788677844502963
1.5321142067951705,0.9687914200387867,0.03868083779609124,0.40538146285422344,-0.0032080420555866706
1.5348837209302286,0.9822137220295383,0.035972430156758925,0.23740852643285967,-0.0010574496172054896
1.1400827841203707,0.5477980153032025,0.20531428184725806,1.6306096767232086,0.28082329882295237
1.1868314644653444,0.5012289887991006,0.05597590275773622,1.7152838429953514,0.32517585833933205
1.3066668977450704,0.3261379100568391,-0.6626579018837653,0.6470113229054134,0.03276926671823965
1.3350481672755858,0.31393381778328594,-0.6935625595323426,0.33879146384110287,-0.018012652795475894
1.2975725171302035,0.3453603051701903,-0.6194629098957477,1.0642770975909046,0.11265842442213925
1.2830190794844332,0.37043611945197097,-0.5236232066878937,1.4678412678053452,0.22812469439828312
1.259965562747937,0.40587843404634694,-0.3562441184269623,1.7315381017479938,0.328386549636901
1.2286073823855002,0.4503640017542729,-0.143404863452849,1.7734666454649968,0.3530448771804518
1.169934289231195,0.6662776118882661,0.23272361081650442,1.615434239894548,0.14926521775041782
1.155093943094172,0.6062257259001188,0.21913233299271942,1.6230632566396166,0.20866581734934378
1.224872454670534,0.689440787282497,0.17801838351067176,1.6481649543784591,0.11433069931154037
1.2641656950820177,0.7196181552614663,0.15261051357257951,1.654971743260848,0.08174480884620777
1.3040283451708188,0.7637670253472755,0.1415972438303841,1.6281320247202893,0.046250257162985316
1.326611479116275,0.8215296043710183,0.15297266971076393,1.4965548688890882,0.014710088644035137
1.357593055288211,0.8420050758810506,0.1343392504662767,1.4299174235118837,0.004928915349507464
1.3895609669698636,0.8719022072218497,0.11779775294053856,1.283548278065877,-0.0040117647519977975
1.4234355568755994,0.8934066629006838,0.09848113617056654,1.1476214299813303,-0.0104118959365838
1.4559012923313244,0.9224489025599636,0.08213757024969591,0.9179174699718785,-0.010707562015753227
1.5053402418180162,0.9528673861806422,0.053768362939930425,0.5968145294444495,-0.00530043753018744
1.4899909638380753,0.9307488259701568,0.062486050489562475,0.8314766795617506,-0.010114675041540809
1.5617999910530405,0.9660307298161724,0.02189672637459822,0.4314402278726895,-0.004411728770653136
1.5697674418604608,0.9823618748171318,0.017288945958177978,0.2305642236784236,-0.0015250728677906362
1.543871051306624,0.9487694169591125,0.0322870410168401,0.6316649198549481,-0.009157588623664429
1.6016960968553675,0.9693102765259334,0.0036255575185357284,0.3837527171902955,-0.004303986715915705
1.6046511627906932,0.9825545700495745,7.850409033834042E-4,0.2227878578397157,-0.001514753373459814
1.203113820886678,0.561975852222197,0.10082015000130574,1.7005060727470915,0.2398363678301552
1.2447327970847206,0.5080367314204878,-0.05504630622860559,1.7829859276345417,0.27177217133980996
1.3429827361086395,0.3253697083378873,-0.6623541451377318,0.5655325384780104,-0.017050310601454618
1.3696631126291745,0.3081087811846402,-0.6667512965008361,0.24943370762262962,-0.037414940535229105
1.3364971177781602,0.34374145541262585,-0.6325957087898483,0.9299658428780724,0.026640408540617156
1.3233928094601077,0.3727834546402427,-0.5590676694783377,1.3978497303125088,0.12442238645213737
1.305666397960476,0.40803985040098006,-0.42953340612022134,1.7160409644119017,0.22413503666068654
1.2797836290377191,0.45536285669302395,-0.24273020246997765,1.82043382771134,0.27483048790535497
1.3060283318358155,0.7058025347366824,0.10304234888327954,1.6900853365524189,0.07434825609340763
1.2297927452809767,0.625676645406717,0.12301011476675604,1.6854320635754652,0.16432009581310184
1.2771579906699424,0.6710336721331387,0.10517802708042266,1.6958466732789763,0.10744540099367601
1.3501736351714866,0.7181598878821209,0.07353083335777444,1.7016421282305612,0.04972482023364292
1.3676590431910451,0.7744013996390686,0.0957638302213982,1.6369393821315243,0.02156580367197383
1.3952075932508525,0.8198615261718449,0.09773724285709363,1.5135065712459856,-0.0014938831212327306
1.4275689561331086,0.8437994264688942,0.08391253358048573,1.4251023235538465,-0.01003721512835557
1.4611150340843129,0.8731374324955196,0.07140553634719081,1.2784731082452068,-0.016516970613867667
1.4938837906818698,0.8956435938295887,0.05521819373150732,1.1253632503119035,-0.01775525758792398
1.526133552626324,0.9225798837919829,0.04126946909167778,0.9015524629748591,-0.014669181441604336
1.5785897128102035,0.9490936285428647,0.014457891275388513,0.6189622008131305,-0.008715088453182503
1.560908111392963,0.9297124209297146,0.023372958995500022,0.8230314921501172,-0.01452254657103196
1.6355265000861685,0.9697279048784962,-0.010399730532794143,0.37040291876910314,-0.004066494684330631
1.6395348837209256,0.9827461255707121,-0.012996712044801097,0.21496096936057585,-0.0014424088686040852
1.6099304780264547,0.9529756357496433,3.8437078530076E-4,0.5673855286638875,-0.009154508839761837
1.6703233670318485,0.9700257340550333,-0.02312787996649052,0.35808528164019404,-0.004390704462908728
1.6744186046511578,0.9829243272812475,-0.025705193357891225,0.2070366598573174,-0.0015836444661492407
1.268808015948045,0.5683468718058768,0.003242113364603765,1.7626736000471308,0.19371696478896652
1.3030039902248765,0.5110838166401912,-0.14341440907267874,1.8316236597630857,0.20930260933442346
1.3793259843808816,0.317860188648121,-0.628631789543284,0.4184695564534602,-0.050227474928213466
1.4033992983141201,0.29849303578812914,-0.6135365539746798,0.1679530165428443,-0.0408138339248698
1.3738912963047156,0.33893132612605137,-0.6118702093874746,0.7810397181135177,-0.0344422838586702
1.3662031385413194,0.36395811663895083,-0.5713285558579401,1.1913548634126878,0.017775978200135475
1.3513986058660548,0.4051648807667386,-0.4679640425788522,1.6481753031239494,0.12439646356534455
1.3312316485299418,0.45500943806072847,-0.31439051498874954,1.834748446887522,0.19318818615083466
1.3318684914480063,0.6691878699998512,0.04995707045789882,1.731299321798556,0.08298676118939101
1.3031168828260937,0.618824977021764,0.024343801264816837,1.748967636510743,0.13113830078713587
1.413952473883077,0.30742323343502986,-0.5783633613773472,0.29410745920421344,-0.057907854999981793
1.4358242341601013,0.2852221771646972,-0.5542443171045963,0.09809081598141155,-0.03215494528853857
1.4476306616909453,0.29066259004300665,-0.5184735738327372,0.16306295159008324,-0.04456122671345316
1.4665256075345245,0.26848519109597707,-0.4909517468348148,0.045876887672616315,-0.01703931267262601
1.379616563024301,0.6781308007121221,0.016528874053837173,1.7478249514650355,0.054614173679845814
1.407604764836192,0.7165246254520717,0.027959337854261666,1.7273251029427745,0.025790824329305687
1.4336067815478948,0.780006657854653,0.05376409746282478,1.6465090411074503,-0.0023235015647004487
1.4630523030399765,0.8163636892148743,0.05167680998985032,1.5318861925900935,-0.015549571964654629
1.498166136339241,0.845909418624993,0.04279007676589344,1.4162549193046265,-0.02392042131011982
1.531995764871941,0.8790370995349168,0.031942445822685434,1.2316893602672996,-0.026032566026813805
1.5631752361722822,0.8991454318780884,0.018670840423089283,1.083047097719749,-0.02400613312250398
1.5953853552821031,0.9227147938163327,0.0072056274241216614,0.8803812372922744,-0.01903340734492195
1.7052510625974784,0.9708395011376247,-0.03357439739008875,0.3400170438399499,-0.0035516395971585527
1.70930232558139,0.983044618004026,-0.03577779787005116,0.20027231849776497,-0.0012252585903994575
1.6452233908230072,0.9529247825331579,-0.013387313597636938,0.5560041605920749,-0.009031205944289779
1.6290381050547271,0.9308529389727651,-0.00699380558047699,0.7890886630775855,-0.01719487240635171
1.6799967916432808,0.9554421295508257,-0.025069590242034093,0.5167709763232958,-0.009062639168973092
1.6330074587303895,0.03330787887033291,-0.2797020705362087,-0.008244780804720521,0.006507461916812926
1.614898212392993,0.01575834984070267,-0.2793388930916215,-5.243329466090414E-4,5.098617999215392E-4
1.6469723864211714,0.016055859940423977,-0.2818643811304407,-0.006249069717177315,0.0023889306831632656
1.612298876486405,0.04810365480209364,-0.27702147018104273,-0.004251370472377902,0.006952326886769502
1.3344394246319737,0.5678315148943098,-0.07786114561774633,1.8124728712356555,0.14301943363899308
1.3608863095961927,0.5079545093466767,-0.20994864462335047,1.8596705132695368,0.14499985701777887
1.4118435414928836,0.32835251150034744,-0.568770210651019,0.5893762449137948,-0.06861082944648612
1.4064952595264093,0.35430597621837556,-0.5435655326953648,0.9893322275162223,-0.04691520615698441
1.3965961174545158,0.3972059431429124,-0.4782913797627413,1.5159920863565237,0.032727730088874966
1.3821763933108495,0.4492212488875725,-0.3576572592998328,1.8081820479526691,0.11306494613676
1.3751175458373368,0.623168450382258,-0.03815628037342116,1.7891961465748027,0.08310362682277846
1.4475593036573222,0.31226748818667277,-0.5140626693196214,0.3894517763598359,-0.07085311079354767
1.4781541553832789,0.2728386354255855,-0.4650018665264195,0.0818140573455286,-0.023588326969457594
1.4951155314807605,0.24851762635970054,-0.4359386988091029,0.011583842954142245,-8.977100854998362E-4
1.4833428074640111,0.28922690940279566,-0.4591430392500981,0.1991148778486089,-0.044259866943308517
1.5073091977605833,0.2537062167129843,-0.41690653973573344,0.03365983098385399,-0.0026285728926793914
1.5212342995783643,0.22559808772793427,-0.3940937520377265,-0.008430809999661542,0.014233313504045043
1.7390863112865258,0.9704873646039631,-0.04320834536437587,0.33610508308366677,-0.003554678106689583
1.7441860465116223,0.983062106962928,-0.04587868624025665,0.19523171173660542,-0.0012537298803456328
1.772919312006261,0.9720186272280759,-0.05268390374686888,0.31129290907830803,-0.003685357840315822
1.7790697674418547,0.9830060495203542,-0.05534903861433851,0.19066351726504777,-0.0014507396990438206
1.4310908138363219,0.6617437228042854,-0.0344320855771913,1.7818244811611266,0.033760856729018573
1.4711719195243342,0.7131637874501653,-0.01269602838260449,1.7506054136820381,1.173955497172853E-4
1.5029828908597558,0.7759321505856508,0.011628538335433937,1.6675731098458324,-0.023116909123511883
1.5341948244749486,0.8257188857169295,0.015357722149845316,1.4958377733818904,-0.03423987697077174
1.5707983081458694,0.8515536987158346,0.007382205168572897,1.3783690202823038,-0.03727200655903499
1.6012909927613104,0.8779607268662026,-9.261165048277908E-4,1.219840246238354,-0.03510450422770947
1.6329694556362846,0.8981126556000394,-0.012428335368684679,1.0686746269743939,-0.03169442590004643
1.7104223616924408,0.9564829918675268,-0.03374162644283498,0.4959838397734126,-0.0072083558626035325
1.663062520060069,0.9254124059696323,-0.018951991786277708,0.8285324347985641,-0.02126049605246414
1.6953425004348963,0.9366982650159821,-0.02813526514457208,0.704037731669854,-0.015351388158999174
1.657581765725561,0.03675111691389933,-0.2798627442337777,-0.020384596804409186,0.00955270597641697
1.6795432871020344,0.016350995397759357,-0.28046091213324276,-0.014922194531760764,0.0020918160140276426
1.6329408180530263,0.062431205805452854,-0.27988138810183777,-0.018492080838262624,0.020907319302112728
1.6055990736369803,0.0800452241433906,-0.2807457186259451,-0.008224326000645503,0.018584788526423715
1.687443441867214,0.03264907839982982,-0.2780135608491872,-0.03085983744191575,0.007180007944960313
1.7125087792233107,0.016598296334902122,-0.2767970963432981,-0.02235410519786623,0.0018621129914697114
1.7179618680352546,0.032333603854426116,-0.2741097527411227,-0.041357298140832395,0.005942277022688747
1.7458092879405231,0.016794640751084434,-0.2697164783489371,-0.028858237815813592,0.0013929220940989203
1.533220263694789,0.2300178427683595,-0.3801886872482368,-0.0013248719373612548,0.01992303652525854
1.5445611068500724,0.20005470077668708,-0.35774968755786524,-0.018849005058301012,0.026109099155708797
1.5608662716325803,0.1964260978520156,-0.3419288050826465,-0.02407076074276548,0.03944004145408094
1.5648303387281655,0.17227148645087564,-0.3291457261983509,-0.020397129351522453,0.03210623173271644
1.5815655464509741,0.16615082887579732,-0.31875453026916617,-0.027440804860964733,0.047616998410602136
1.5818459734566388,0.1426892779113309,-0.3075115707187156,-0.01787322044655083,0.03323014255743518
1.6007706634891998,0.13211827350050626,-0.298394769230896,-0.025434197268011587,0.04724761764723422
1.5954611163724408,0.11177509366072186,-0.29046298949366817,-0.013250921028820351,0.02834610037239573
1.6180884632541421,0.09814471076726561,-0.28570378527996715,-0.02241493277228214,0.03745798870132385
1.3990183808640044,0.561216854484848,-0.1401558790075785,1.84678408176298,0.09127393252967829
1.4180589161038186,0.5004136261122083,-0.2551298364268593,1.8655300542831783,0.08206396655887609
1.4455762706387913,0.3401914945889355,-0.5004000160464988,0.7608637376147825,-0.079940685264196
1.4406082177711055,0.38432172596562253,-0.46126729391885984,1.3252148292053472,-0.03696718872295245
1.4323732693924784,0.4377755217055947,-0.3781285417299345,1.72899695804689,0.03622725868563876
1.446676227955689,0.6052407748149456,-0.10517661058604681,1.8299010331180832,0.04228924842057716
1.4827568191183254,0.3227408862958216,-0.4563524700136567,0.544923491756732,-0.07934523238425639
1.5174244827049832,0.29752804894531193,-0.4099126355940768,0.31567274502819037,-0.05404462897436326
1.5142028692971632,0.2682430596710934,-0.4114573652155962,0.10200237592063799,-0.016604060109247417
1.5422885157432873,0.24671598167251388,-0.3762478746133229,0.04276878203562368,0.012100409879139176
1.7436443220089806,0.9551301045942722,-0.04373349948012373,0.49826712801409107,-0.008353043732904181
1.8075507488897402,0.970520702031481,-0.06128458100385791,0.3176968330276316,-0.004397678258362614
1.813953488372087,0.9829027041730213,-0.06383596012147252,0.18565630716858958,-0.0016123949325860406
1.782797706068317,0.951065078208727,-0.05413096734735114,0.5248328110487169,-0.01098480109932718
1.5033105377880411,0.6521131345673986,-0.07856741389865836,1.8089913660816745,-0.0013454520808130423
1.5357207356295808,0.7136068778514593,-0.04153539161761535,1.7633390390702959,-0.027755259780840317
1.5689300159840625,0.7824239696621902,-0.014824967729372753,1.6558374372790752,-0.0426053116675316
1.6042314919984002,0.8266373847593284,-0.013542898353049216,1.484110187864831,-0.042825420085794486
1.6420747251488454,0.8466382379783374,-0.023981401626276513,1.391521095527238,-0.04936936613025234
1.671620480786842,0.8782785472589772,-0.026843681668364917,1.1976302875753053,-0.0421884340551181
1.7258525632056436,0.9289461053042021,-0.0389204427651412,0.7637069560212465,-0.01898720175504717
1.7007229307607694,0.9036922868868823,-0.03331810190441469,0.9957783785068827,-0.03149268825914303
1.753847920525187,0.03071016092150984,-0.2666013397828384,-0.04950189534961397,0.0040804921621528925
1.7794061843084277,0.016965245546716367,-0.26081749201921317,-0.03363715587003406,0.0010249994196207923
1.668279058556464,0.05942934771781979,-0.2795790462161729,-0.03742648965017817,0.021694647029149788
1.647150418928821,0.0845201660807355,-0.28225959275758156,-0.035472261266501014,0.03598355367117333
1.7037904417392347,0.05337886605533185,-0.27535607880527174,-0.05294230634524578,0.01525866958005872
1.7377615446823775,0.05172599884595989,-0.26978558573159145,-0.06532061765534897,0.011246864635283856
1.5682410856194693,0.2129490607805293,-0.3446430224436956,-0.011709347870495573,0.04189494367342773
1.5913024638778275,0.18190053085283378,-0.3225495408077789,-0.029603153433840543,0.057453124157949266
1.611719575882153,0.14974687002414452,-0.30347287243674087,-0.03517844185370286,0.06108749428508264
1.6360137351374162,0.1149718977949787,-0.2892051008407797,-0.03809563872114677,0.052879003262674855
1.7900311266093984,0.03151932021514588,-0.25695736124342433,-0.05789806189579321,0.00292229229934046
1.813265143407138,0.017136865385148827,-0.25054658191243423,-0.037160190644616335,7.862844773315954E-4
1.460879486626305,0.5475732501180878,-0.18793603547749113,1.8649152391442205,0.042451051629538376
1.4737820490272409,0.4859796269061344,-0.28601421457190096,1.8378513501318512,0.023639572298054034
1.4831101957406723,0.36648984124563067,-0.4306540866560756,1.0832151084239359,-0.07987335057967639
1.4810500912109246,0.4211844896201178,-0.37817441925313183,1.5903082379682953,-0.02849788350968002
1.5100416490890083,0.5864760953379341,-0.15038899639930478,1.8534671277231125,0.005036579003951508
1.5485309394534539,0.6196278376183759,-0.12244573225115388,1.837142139894833,-0.019398018238681158
1.518553205017295,0.33729024794966356,-0.40301309626601795,0.7425875877382736,-0.0889462612441822
1.5585443828722676,0.3178492032172775,-0.3660502304841628,0.5601131053271596,-0.07318855506240836
1.5515287501381916,0.2770518555050243,-0.3732762927497432,0.20167050865858768,-0.02229586149587214
1.5814320188701914,0.24687989968193583,-0.3446768392578417,0.08376666422699154,0.01691762372448914
1.843728379608906,0.971021101736217,-0.06796319138164918,0.3029411747221385,-0.004009747369850133
1.848837209302319,0.9827624661480163,-0.0703216213906075,0.18137877654011397,-0.0014806524389845519
1.7641835620921145,0.9255364822847971,-0.047900044541329206,0.777782404198221,-0.02082956685816156
1.816360476183537,0.9523587874948074,-0.061913870703835173,0.4991844862243302,-0.010228180993166247
1.7949975625552708,0.9288414207631491,-0.056664019303380095,0.7325164658340857,-0.021173296591354307
1.878329275418932,0.9698590567223955,-0.07418767125600545,0.3050996605958185,-0.004811421684860512
1.8837209302325515,0.9826174799418508,-0.07608580903083416,0.17665358975042564,-0.001762477890621544
1.5664461349994898,0.6654302761490393,-0.08820323032480071,1.8084952861577508,-0.03348657080980023
1.5977075326988892,0.7110596218245218,-0.06562667163079254,1.7715258545178412,-0.04964083274955012
1.6368743280809932,0.7724591681816073,-0.04340938812208195,1.6738724960735902,-0.061823930836656944
1.685162844332997,0.8204554070408091,-0.04254399729557872,1.4992122882275434,-0.05900630929826509
1.7176963967501966,0.8559759069584052,-0.0429306611121324,1.3193371771434934,-0.05210086610302191
1.7437477323757908,0.8937942316124826,-0.04523754270078722,1.0534046587602344,-0.03493697742912085
1.7719968548862357,0.0490202303570025,-0.26132873812184076,-0.07341030074872644,0.007780352202584243
1.7539326133171003,0.07126079163736468,-0.26582886763455693,-0.08101376700232223,0.015757667056253224
1.6769203364629308,0.0930009861173354,-0.28050356227329626,-0.05493850903538859,0.03927847911904666
1.722496834686821,0.07771486100506009,-0.27300770691262227,-0.07217423366314986,0.0234608799438924
1.6062935725181358,0.21377410813089917,-0.3241943626607903,0.012416624939474555,0.04719542876119546
1.6262292685399262,0.18013184701615545,-0.307629368920394,-0.024186883367686183,0.06275351219266982
1.6549208811771485,0.1392049897529717,-0.29142597903747086,-0.04523866485667962,0.06027049602923896
1.8473514244210714,0.017311286678487338,-0.23881505074154327,-0.03989144425765125,4.200107204191736E-4
1.8166635291167008,0.03243887678257883,-0.24880999890596192,-0.06313173961109718,0.0022203740700336423
1.804704788706137,0.049867909714822384,-0.25266317893306073,-0.08121240768073555,0.005285958924627295
1.881635020045325,0.017477854428337016,-0.22621843977464326,-0.04114449554019416,7.383928999626876E-5
1.84892788994035,0.03042478806512963,-0.23762688278785007,-0.0630160442454799,0.0012134891025860125
1.5891337311883706,0.6221615867611253,-0.12910961779616947,1.8380856955163476,-0.04012170207974203
1.5213446263406953,0.5292891468868258,-0.22108323182454973,1.8624404605046327,-0.004153079598016235
1.5269825403169228,0.46501053615321397,-0.3025275291440748,1.759889591981006,-0.030153337079101002
1.528044213780471,0.39917303805930565,-0.3640649245622703,1.384955561720121,-0.07479201945456931
1.5737227037593033,0.5719579146840178,-0.17298645556159012,1.8597373556890884,-0.03246072667506127
1.571861535863634,0.3717472810233836,-0.3464268354182152,1.1191161917093886,-0.09798446048936159
